"y1","y2","age","oficio","relab","college","cotPension","fweight","formal","hoursWorkUsual","sex","depto","clase","maxEducLevel","dsi","p6426","p6580s1","sizeFirm","wap","female","sqage","agefemale","sqagefemale"
6342.81005859375,1388140,30,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",258,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",84,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",900,0,0
2500,9e+05,32,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","No universidad","No cotiza",258,"informal",84,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",1,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1024,0,0
5945.8193359375,1223140,27,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","No universidad","Cotiza",258,"formal",48,1,11,"Urban","primary incomplete (1-4)","Otra cosa",1,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",729,0,0
3586.12426757812,837717,21,"Bibliotecarios, archivistas,   encargados de museos, sociólogos, antropólogos, trabajadores de asistencia   social, filólogos, traductores, interpretes, psicólogos, sociólogo, lector de   cartas","Obrero o empleado de empresa particular;","No universidad","Cotiza",194,"formal",48,1,11,"Urban","terciary","Otra cosa",11,0,">50","Poblacion en edad de trabajar","Hombre",441,0,0
4861.111328125,1e+06,30,"Escritores, periodistas,   publicista","Obrero o empleado de empresa particular;","No universidad","Cotiza",263,"formal",48,1,11,"Urban","terciary","Otra cosa",0,0,">50","Poblacion en edad de trabajar","Hombre",900,0,0
16333.3330078125,3150000,27,"Estadistas, matemáticos,   analistas de sistemas, técnicos","Obrero o empleado de empresa particular;","No universidad","Cotiza",238,"formal",45,1,11,"Urban","terciary","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Hombre",729,0,0
5670.3564453125,1426473.33333333,59,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",238,"formal",48,1,11,"Urban","primary incomplete (1-4)","Otra cosa",336,0,">50","Poblacion en edad de trabajar","Hombre",3481,0,0
7583.33349609375,1300000,57,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","Cotiza",238,"formal",40,0,11,"Urban","primary complete (5)","Otra cosa",12,0,"self-employed","Poblacion en edad de trabajar","Mujer",3249,57,3249
2871.794921875,8e+05,43,"Ajustadores, montadores e   instaladores de maquinaria e instrumentos de precisión, relojeros y   mecánicos","Obrero o empleado de empresa particular;","Universidad","No cotiza",194,"informal",65,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1849,0,0
6824.06005859375,1403806.66666667,42,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","No universidad","Cotiza",263,"formal",48,1,11,"Urban","terciary","Otra cosa",43,0,">50","Poblacion en edad de trabajar","Hombre",1764,0,0
11666.6669921875,3e+06,26,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",242,"informal",60,0,11,"Urban","terciary","Otra cosa",7,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",676,26,676
3990.27709960938,820857,22,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",223,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",13,0,"11-50","Poblacion en edad de trabajar","Hombre",484,0,0
15798.611328125,3250000,41,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",185,"formal",48,0,11,"Urban","terciary","Otra cosa",120,0,">50","Poblacion en edad de trabajar","Mujer",1681,41,1681
6095.83349609375,1254000,44,"Trabajadores de la   fabricación de productos de caucho y plástico","Obrero o empleado de empresa particular;","Universidad","Cotiza",286,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",144,0,">50","Poblacion en edad de trabajar","Mujer",1936,44,1936
6723.59716796875,1383140,21,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",286,"formal",48,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",441,0,0
2430.5556640625,5e+05,19,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado del gobierno;","Universidad","Cotiza",286,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",11,0,">50","Poblacion en edad de trabajar","Hombre",361,0,0
2360.31762695312,991333.416666667,39,"Sastres, modistas,   peleteros, tapiceros, fábrica de sombreros, bordadores, colchoneros","Obrero o empleado de empresa particular;","No universidad","Cotiza",286,"formal",48,0,11,"Urban","terciary","Otra cosa",20,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",1521,39,1521
1000,3e+05,19,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado del gobierno;","Universidad","Cotiza",235,"formal",70,1,11,"Urban","secondary complete (11)","Otra cosa",5,0,">50","Poblacion en edad de trabajar","Hombre",361,0,0
38811.921875,8272166.66666667,59,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",199,"formal",48,1,11,"Urban","terciary","Otra cosa",72,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",3481,0,0
4726.916015625,1260394.16666667,53,"Gerente - propietario de   hotel, bares, restaurantes","Obrero o empleado de empresa particular;","No universidad","Cotiza",199,"formal",48,0,11,"Urban","terciary","Otra cosa",72,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",2809,53,2809
44444.4453125,1.2e+07,51,"Directores, gerentes   (personal directivo)","Obrero o empleado del gobierno;","No universidad","Cotiza",250,"formal",60,0,11,"Urban","terciary","Otra cosa",9,0,">50","Poblacion en edad de trabajar","Mujer",2601,51,2601
13043.9814453125,2683333.33333333,31,"Arquitectos – Ingenieros   (civil, eléctrico, electrónico, mecánico, químico, metalúrgicos, minas e   industrial)","Obrero o empleado de empresa particular;","No universidad","Cotiza",219,"formal",48,1,11,"Urban","terciary","Otra cosa",60,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",961,0,0
10521.60546875,1623333.33333333,28,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",219,"formal",36,0,11,"Urban","terciary","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Mujer",784,28,784
6319.4443359375,1300000,26,"Arquitectos – Ingenieros   (civil, eléctrico, electrónico, mecánico, químico, metalúrgicos, minas e   industrial)","Obrero o empleado de empresa particular;","No universidad","Cotiza",212,"formal",48,1,11,"Urban","terciary","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Hombre",676,0,0
9041.6669921875,1550000,57,"Docentes","Obrero o empleado del gobierno;","No universidad","Cotiza",234,"formal",40,0,11,"Urban","terciary","Otra cosa",240,0,">50","Poblacion en edad de trabajar","Mujer",3249,57,3249
2333.33325195312,6e+05,49,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",60,0,11,"Urban","terciary","Otra cosa",1,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",2401,49,2401
16406.25,3375000,58,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado del gobierno;","No universidad","Cotiza",239,"formal",48,0,11,"Urban","terciary","Otra cosa",120,0,">50","Poblacion en edad de trabajar","Mujer",3364,58,3364
4294.0966796875,1033357,25,"Fontaneros, soldadores,   plomero, instalador de tuberías de gas, remachador, latonero","Obrero o empleado de empresa particular;","Universidad","Cotiza",236,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",12,0,"11-50","Poblacion en edad de trabajar","Hombre",625,0,0
12901.388671875,2837333.33333333,26,"Arquitectos – Ingenieros   (civil, eléctrico, electrónico, mecánico, químico, metalúrgicos, minas e   industrial)","Obrero o empleado de empresa particular;","No universidad","Cotiza",338,"formal",48,0,11,"Urban","terciary","Otra cosa",3,5e+05,">50","Poblacion en edad de trabajar","Mujer",676,26,676
7291.66650390625,1500000,51,"Confeccionadores de cajas,   bolsas de cartón y papel","Obrero o empleado de empresa particular;","Universidad","No cotiza",255,"informal",48,1,11,"Urban","secondary complete (11)","Otra cosa",6,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2601,0,0
2603.33325195312,781000,45,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","Universidad","Cotiza",205,"formal",70,1,11,"Urban","secondary complete (11)","Otra cosa",3,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2025,0,0
4456.0185546875,916666.666666667,38,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","Universidad","Cotiza",194,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",60,0,"11-50","Poblacion en edad de trabajar","Hombre",1444,0,0
22847.22265625,5287500,36,"Estadistas, matemáticos,   analistas de sistemas, técnicos","Obrero o empleado del gobierno;","No universidad","Cotiza",263,"formal",54,1,11,"Urban","terciary","Otra cosa",54,0,">50","Poblacion en edad de trabajar","Hombre",1296,0,0
2333.33325195312,650000,20,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","No cotiza",194,"informal",50,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",9,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",400,0,0
75000,1.8e+07,53,"Médicos, cirujanos,   asistentes médicos, odontólogos, asistentes dentistas, veterinarios,   asistentes veterinarios, farmacéuticos, dietéticos y nutriólogos de salud   pública, nutricionista","Obrero o empleado de empresa particular;","No universidad","Cotiza",242,"formal",56,0,11,"Urban","terciary","Otra cosa",240,0,">50","Poblacion en edad de trabajar","Mujer",2809,53,2809
2660.18481445312,820857,22,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",235,"formal",72,1,11,"Urban","secondary complete (11)","Otra cosa",8,0,">50","Poblacion en edad de trabajar","Hombre",484,0,0
3990.27709960938,820857,46,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","Cotiza",342,"formal",48,1,11,"Urban","primary complete (5)","Otra cosa",3,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2116,0,0
3726.23388671875,862357,18,"Vidrieros, ceramistas,   sopladores, modeladores, laminadores, cortadores, pulidores de vidrio,   biselador, hornero (tejas, ladrillos, loza, porcelana), pintores y   decoradores de vidrio y cerámica","Obrero o empleado de empresa particular;","Universidad","Cotiza",252,"formal",54,1,11,"Urban","secondary complete (11)","Otra cosa",4,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",324,0,0
4131.24951171875,849857,27,"Sastres, modistas,   peleteros, tapiceros, fábrica de sombreros, bordadores, colchoneros","Obrero o empleado de empresa particular;","Universidad","Cotiza",412,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",5,0,">50","Poblacion en edad de trabajar","Mujer",729,27,729
5962.0234375,1226473.33333333,52,"Guías de turismo, policía de   turismo, empresario de pompas fúnebres, embalsamador, recibidor de apuestas   en casino, garitero, azafata de avion, auxiliar de farmacia, enfermera,   veterinaria, trabajadora sexual","Obrero o empleado de empresa particular;","No universidad","Cotiza",412,"formal",48,0,11,"Urban","terciary","Otra cosa",264,0,">50","Poblacion en edad de trabajar","Mujer",2704,52,2704
1215.27783203125,550000,55,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","Universidad","No cotiza",254,"informal",48,0,11,"Urban","secondary complete (11)","Otra cosa",84,0,"self-employed","Poblacion en edad de trabajar","Mujer",3025,55,3025
6319.4443359375,1300000,37,"Bibliotecarios, archivistas,   encargados de museos, sociólogos, antropólogos, trabajadores de asistencia   social, filólogos, traductores, interpretes, psicólogos, sociólogo, lector de   cartas","Obrero o empleado de empresa particular;","No universidad","Cotiza",205,"formal",48,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",1369,0,0
4050.92578125,833333.333333333,63,"Herreros, ornamentador,   forjadores, ajustadores de máquinas herramientas, taladrador, rectificador de   metales, esmerilador, afilador de cuchillos, tijeras, cerrajero","Obrero o empleado de empresa particular;","No universidad","Cotiza",239,"formal",48,1,11,"Urban","primary incomplete (1-4)","Otra cosa",176,0,">50","Poblacion en edad de trabajar","Hombre",3969,0,0
4666.66650390625,750000,49,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","No cotiza",239,"informal",30,0,11,"Urban","primary complete (5)","Otra cosa",2,0,"self-employed","Poblacion en edad de trabajar","Mujer",2401,49,2401
